Hu1,Hu2,Hu3,Hu4,Hu5,Hu6,Hu7,Shape
2.9840259090649828,10.3653592771283,16.845386058579276,14.406821295722839,-30.269044138199913,-19.59950280092902,30.122201705005924,Circle
2.9839050576013277,10.411285884953786,15.940556835077476,14.043651631996699,-29.07299744745864,-19.258528617705085,-29.436973691249527,Circle
2.9799543830982045,10.616062002294086,15.493211512567012,13.397740770929792,-27.84501788735625,-18.73064453929879,-28.884740132152693,Circle
2.9789686992817335,10.593052404315728,17.41854951815783,14.084086217006647,30.157745803285657,19.502353700364008,-29.891210301455423,Circle
2.985139388319329,10.41324641635754,15.600695410738352,13.996779476952273,-28.87563222040778,-19.321412559413993,-29.050863804092067,Circle
2.982027099915002,10.586155374501201,16.34166313856684,14.24325059524381,-29.998393032047044,-19.570878033055017,29.563157576570685,Circle
2.979635385192988,10.926816740083334,17.29478206730078,14.792864818106194,-31.02178581350221,-21.260995338493327,30.957379117313685,Circle
2.981517516827817,11.212027062969309,16.72978299642553,14.237059693181772,-29.72707330814119,19.850090993667834,30.48262849375857,Circle
2.9869788443022407,11.990725930909266,16.23307497011367,14.059889475281008,-29.2076646614737,20.084880414122278,-30.319601885024316,Circle
2.9721190661100123,10.989123096693033,16.061177187962542,13.924657714570166,29.09213799450007,19.419760355937946,29.04644195612116,Circle
2.975317034298083,11.357405990007646,16.71009611856119,13.90908132134562,-30.49902073121199,20.04349888878189,29.219267971829463,Circle
2.960814725607766,11.684574016596153,16.488532212923317,13.918249650197785,29.14538216192536,19.77728649170081,-29.61402557322129,Circle
2.960926633517369,11.100161847664564,16.62081676892024,14.925188677455084,-30.855840288021387,20.75758684663346,30.84179944139843,Circle
2.951230618211257,10.750116747822206,16.045643179457635,13.445122545122056,-28.30108657519481,18.854198802969997,-28.389991241523983,Circle
2.9437655606065123,10.607146272385393,16.419770687865142,14.311861664241201,-30.335456996177385,19.676931555105565,-29.688440362864398,Circle
2.9486884485306533,9.994720224897446,15.671591779510122,14.739347985935831,30.406204025069407,20.551740762029777,-29.97244367516705,Circle
2.947425889794191,10.698014960629935,16.70814029254671,13.973633064203534,29.34051273835336,19.697567340039825,-29.78833560324808,Circle
2.950603864727522,9.719105819235397,16.093370183419065,14.648611418749635,30.0238661137637,19.758311092591295,-30.875204639823075,Circle
2.9391341854789284,11.504499136083064,15.427255464880965,13.634098302266793,28.382866192264164,-19.493231800591044,28.263827860939745,Circle
2.934771020181226,11.003210388352134,16.451610318542837,13.643270523762881,-28.944495746452173,-19.162642496080625,-28.77152689928775,Circle
2.9675566395811517,9.359114302911292,15.785747642651307,15.12032858806079,31.17602903387648,19.802177406711433,30.587340968619337,Circle
2.930545537658604,10.397341107463655,15.943832299416007,14.726470207264388,-30.350854177450472,-20.427501188905396,30.12817011511945,Circle
2.9304679460439935,11.077828006248648,18.22269704340972,13.73097763130173,-29.92671022004437,19.287900317732213,29.806404149759217,Circle
2.953116923577496,9.378929774634985,15.70915333093698,14.427389573322692,30.118678164121196,19.11798503026931,29.508347614208173,Circle
2.9245901118911193,10.8121386423596,17.10284648470956,14.287822667523878,-30.03156602958027,-19.774025169238403,30.332827226511018,Circle
2.92316597208564,12.01593753424873,16.48590488054097,14.119078559821393,-29.424233093589937,-20.146997303832627,30.378607101896257,Circle
2.9175079673276265,9.772634493933824,15.533325105143106,13.783095261915518,-28.649941381438754,-18.671464570502238,-28.546016915918624,Circle
2.9075412925104844,10.758382084662124,15.089676538787284,13.43660825522305,-28.70100666399349,18.937885400485808,27.70192040493145,Circle
2.9156085322369747,10.865542991331177,15.751274215478158,13.23233368175718,28.363836123557835,18.736643442476844,-27.735860320448463,Circle
2.923148674378404,10.851102916951788,15.193339456871712,13.815564655057557,-28.425746803610945,19.456958505910908,-28.52701880919326,Circle
2.920944785557314,11.694638110406167,15.613865507053287,14.319283821695706,-29.535599923259927,-20.554142392812672,29.36852243849308,Circle
2.9307506454201055,9.918662887192504,15.2627498227832,13.935221562234434,-29.62277007448308,-18.901223238845105,-28.535656283147716,Circle
2.9233719039620274,10.83596208702477,16.102599597090293,13.462028390343791,-28.319622933286833,19.060261349793656,28.51093208735672,Circle
2.9258889513091075,11.006442363278676,15.610291795217025,13.579423407463434,28.21341395774869,20.59148429672226,28.565659586557324,Circle
2.932530604508274,10.57264003208659,16.30304415400319,13.733707765027532,-28.871709287931722,-19.267473852541723,28.938622691641726,Circle
2.924033321651004,11.910910183193531,15.59519085957355,13.40352736488976,28.290869435418557,19.762150232695227,-27.942696294861992,Circle
2.9267568243258286,11.270247795136472,15.428806213017797,13.718981475757912,-29.68674512385982,19.368178219234704,-28.293229618355824,Circle
2.9251579962768224,11.286335174538166,15.863371031968725,13.475228498725066,-28.352989220562787,-19.88746023468051,-28.24934823254574,Circle
2.9242725935472524,11.445094868977117,15.710047842650523,13.29860624759372,-28.245320247907706,19.760426433162397,27.833269665991022,Circle
2.922810311573726,10.980316191427372,16.338184019369788,13.446795942967999,28.42762916462849,19.21472705190767,-28.577252550452453,Circle
2.920768674939166,11.09239475306732,16.038540960495222,14.738760122693472,30.279086479302702,20.338606039601785,-30.276771017405853,Circle
2.916527526064564,11.113463270228054,15.349347159977667,12.992083813224975,-27.17409516337616,19.054975212327324,27.810340187676065,Circle
2.9238989001412423,11.640022829922424,16.143503257367318,12.984475097662411,-27.673584097352524,18.958068152777898,-27.727742643873846,Circle
2.925445729768591,11.270833822010337,15.648842479388138,13.172048722564414,-28.217034716028365,-18.81279921535149,27.594506745451685,Circle
2.9286064822568676,11.043037397627769,16.986833258170716,13.728838004444773,29.22272741115047,20.37447051308006,-29.252682071701965,Circle
2.929485477007251,10.870737563933675,15.927977787141833,13.892000306182466,-29.13301089494608,20.045462069806867,-28.855316393253208,Circle
2.9350115846533162,10.247673603990785,16.320092894283505,13.883296834726389,29.051737516321346,20.110745491996806,29.27367557513364,Circle
2.9253636131041447,11.7279112336156,15.789673731346376,14.252623275178887,-29.28421789531456,-20.35867459488453,-29.93787361641926,Circle
2.935114610987548,10.308489009965484,15.224469103342543,13.163850312424529,-27.361455956270625,-18.33085505096486,-28.259454266368767,Circle
2.9302215459493772,11.555137722795267,16.410655571517964,14.069185966925772,29.479411431591938,-20.208047600092353,-29.441485893463206,Circle
2.9222927289300813,12.61228220082438,16.036121774004155,14.642911048354453,30.167154805111288,20.961095436593393,-30.10339391475897,Circle
2.922503763327138,11.474294270543512,16.104436295733223,13.427929413930787,28.479544669220765,19.17074959297734,-28.26204015102709,Circle
2.9234854306177467,11.66074621298371,15.112261552949402,13.673465279171182,28.247231788564292,20.716203008564886,-28.190190807030792,Circle
2.9424527496312853,10.324742987692412,15.13177553043997,13.299635512947471,27.849033324434046,18.7672441892973,27.567930446003352,Circle
2.928763172262314,11.831265269042214,16.00573280947711,13.886396156072815,-29.676255723058524,19.8437326802386,-28.836965288396215,Circle
2.9394309495855664,10.638200908449917,15.475650795015405,13.3341453019956,-27.741138553640507,21.737387880337987,-28.747854199473668,Circle
2.928246413666451,11.889398295963513,15.140276970738137,14.084106040706823,-28.696452425379803,20.028905113883226,30.26975594057925,Circle
2.9310615060163796,12.532802410846998,15.247043550670385,13.784011455695666,-28.669023156934834,20.05847898202451,-28.343269272645234,Circle
2.9316502648153127,11.626203505506764,16.798511963441985,13.559842527834954,28.780785538417128,20.192784832233144,-29.11753498179847,Circle
2.9303739832774496,11.01420039666156,15.543634434101298,13.495406717210805,28.031451827908175,-19.180500005431256,-28.582449701170837,Circle
2.9318981483286204,10.093924595163005,16.71132906229085,14.02192865061546,30.026305396067475,19.284983231144917,-29.4003889093504,Circle
2.9369706865352225,10.759662327218328,15.774426444288256,14.116419603089666,-29.09989256497916,-19.518044355662795,-29.458790040405763,Circle
2.928918952059154,10.928321926911309,16.03505554650256,13.440519032649691,-28.181695940875336,-18.90909160325915,-29.083300664507618,Circle
2.931194637689201,11.300641519210485,16.368261701293772,13.652440008762099,29.21107964954422,-19.417149835669782,-28.680911410110433,Circle
2.9327461394389087,11.430587436662972,15.76057295094522,14.077305439836229,-29.224313769182864,-20.218399197624155,-29.089732431587535,Circle
2.9280605765984906,12.375148282300326,16.02610586452135,13.332595389513763,-28.26325931804673,19.97450481753047,-28.093885592052313,Circle
2.9289287836256666,11.946768377282211,16.666982483109773,14.4044679699904,-30.11610332012459,-21.118960304076555,-30.067974466337162,Circle
2.9304239344038674,11.522809151487463,16.204176425940116,13.845516828467957,-28.916559003732186,19.627078744096686,-29.229128998007504,Circle
2.9324511102945308,12.439647108847504,15.835210896171013,14.759801945387476,30.153809350497614,-21.02032421886158,30.279886185718546,Circle
2.9300453037948127,12.133594342589921,15.891269319582321,14.025218853007555,28.9836820576529,20.614714454854592,30.48161027220959,Circle
2.931256727523424,12.019282336229843,15.526625381134163,13.83996444474851,28.997822313928907,20.170462033343803,-28.549157535914667,Circle
2.932473737857256,11.61708456621206,15.528543258667424,13.76656832695039,-28.736678401503195,-19.794229830475036,-28.46986808625171,Circle
2.9307455134997062,11.668401380303218,15.66845191155069,13.649489834594386,28.366947070168443,19.554744518181142,28.621897774859672,Circle
2.937289603201818,10.792280878954335,16.447257053389816,13.965052993558869,-29.3091192709927,19.751912734297296,-29.335103633252835,Circle
2.9395167827056725,10.45026138930091,15.502134565393915,13.823172217699874,-28.966593744119432,19.3547723172296,-28.51095028696924,Circle
2.9426046779477137,12.165046322710065,16.517733475576122,14.555241622872686,30.412153887576,-21.09872462438147,-30.148100371614373,Circle
2.943168030157464,10.807096211965252,15.392612560441403,13.751348472939863,-28.340239735770187,-19.16743304952654,-28.886025265101175,Circle
2.9415770431481305,11.402401720363127,16.74514863243251,14.830496623910438,30.8671155710012,20.6362931232659,30.701422458611322,Circle
2.946903008661378,10.476143323248753,15.899596428133933,13.900528600899253,28.878597699187207,19.13967323675805,29.060739581090836,Circle
2.9410580927980674,11.38482554979842,16.141626102310482,14.284539472928383,-29.78179265167012,20.01422729374406,29.566015494636066,Circle
2.944322252421485,10.705639080129355,16.9713416073793,14.148118804877788,32.15360770342504,-19.97755311989615,-29.707851798665786,Circle
2.9518987040415205,10.834510882017877,16.251651102639734,14.07221241252027,-29.717469750734168,-19.52563534368509,29.258957208031486,Circle
2.9579889671980575,12.077664206106972,16.73132760138546,13.931042261394134,29.269765463670538,20.169737704471405,-29.995726712504133,Circle
2.959621968379578,11.507264497448089,16.291096546033582,13.881636703558856,28.987523165123143,19.713309520723964,29.50082920698365,Circle
2.964686866081244,11.128312585764492,16.216719048644947,13.814665309049142,29.7362044434245,19.37919644368124,-28.83373371974163,Circle
2.9710415474532628,11.075908851435145,15.853677858748412,14.489593186403773,-29.686992481442637,-20.032664832448095,-30.13685567453654,Circle
2.9706714712210047,11.408562434591119,16.29200026525264,14.578157539347105,-30.277869450165678,-20.310346140292904,-30.08933296927681,Circle
2.973841250946204,11.598062468992692,16.241830665635415,14.074551883019515,29.489053352182303,-19.991562929437,29.31242999515685,Circle
2.974570858542154,11.961966701792749,17.167057256616033,14.061046196276077,30.07473174056854,-20.154767489670068,29.712637141991635,Circle
2.971358061125331,11.276106911833262,16.952440713893054,14.541001406442112,-30.55097552726473,20.18385001020569,30.364400765196095,Circle
2.97137153110858,15.161183110062352,16.55641695951865,14.038277376706535,-29.37810425788942,-22.07720482367829,-29.71080462598665,Circle
2.9737079131267588,12.014212304149014,16.431388462782177,14.269771364861539,-30.812639421892467,21.465890615643314,29.621248863100977,Circle
2.9780602925970707,11.463891197873256,16.900694019175965,13.94234251466883,-29.937885799245368,-19.724835396377976,-29.379879376073326,Circle
2.9849554908576343,10.939843423420298,16.19557714994561,13.897623710052336,-29.025319398788575,-19.45077863703063,-29.19739075751347,Circle
2.987851037943326,10.765315682676473,17.090933470557623,14.597630424035408,-30.583865452150924,20.435499915551095,30.60134078126325,Circle
2.985544174275558,11.229532025798699,17.348089561269138,14.119586769958213,-30.168652670197325,19.736715641077204,29.911360777628698,Circle
2.98471232497432,11.079235923377425,16.154118733981324,15.075714370587804,30.73626507552147,-20.784926775263077,31.051780718742908,Circle
2.991797417082736,10.666609237909872,16.450997855101438,14.429348828761475,-29.9214152064886,-19.76887973879534,-30.205774836224172,Circle
2.990750826455604,10.529330956177226,16.891947206176265,14.150953277383964,30.285212408903966,-19.688527455481886,-29.68571985764851,Circle
2.9973373538422505,10.413224901560296,16.63025748736004,15.46915651085121,32.11137393043395,-20.897280703541558,-31.533529693468385,Circle
2.994553244635295,10.558241211729241,16.43297478767446,14.464857506235223,-30.14838115385519,-19.95865815081385,30.00382316498824,Circle
2.992191859287586,10.592816135135303,16.727598573367427,15.868196007966377,32.25681474744467,21.183368033675173,-32.39939922024922,Circle
2.989442684515214,10.757034324389425,16.355508214417487,14.270102736465548,-29.662988647091527,19.67471286189846,-29.838333250549574,Circle
2.9964347991429503,10.297217861366091,16.307482912683266,14.709476743963656,30.22076740366435,19.876523760300753,-31.16332023332448,Circle
2.987773107636497,10.866643006235382,16.262573806445175,14.840857714499478,30.3996971682882,-21.124182621560568,-31.138150134948205,Circle
2.9962996903614862,10.777868204313508,16.647579408797913,15.257524466206778,-31.212569617212424,-20.906812263697343,-32.181319240332094,Circle
2.9938771021337223,10.844800428942674,16.97483739711454,14.7066564140971,31.311822253241687,-20.39536276011059,30.553925949823924,Circle
2.9896032447067875,11.37440384297327,16.720431343675518,14.123663861741269,-29.56170138198373,-19.933094262915596,-30.120111411358195,Circle
2.9887537520883503,11.232516853097378,17.24073317648949,14.661447200413862,30.622655757494947,-20.710021228217883,31.283398837475605,Circle
3.000619822416775,10.406398778831814,17.012939640218736,14.653711013707172,30.754585510812667,-20.287795698656762,-30.561920560613224,Circle
2.9972222408563147,10.756947571873017,16.98455726643146,15.512700527282774,-31.762426933386465,20.89367829527455,-32.91005101151255,Circle
3.000022774147747,10.607909089660932,16.288141903106744,14.073082296096713,29.36021270999943,-19.972033437934137,-29.45944579395153,Circle
2.9921143575429228,11.314448453537153,16.605958612881867,16.330891741265077,33.20011614074737,22.57536271046751,32.83663690589202,Circle
2.9933685676985817,11.217617326660145,16.210821265989072,13.715607400514926,29.034344006210638,-19.387134909420826,-28.725793289803637,Circle
2.992225091031359,11.344737249499758,16.669593291920766,15.071144442975918,-31.04491533574639,-20.746407962223447,-31.152279221783285,Circle
2.993274646956092,11.25071872140778,16.392593454866056,14.175975813455052,-29.47816645148458,-19.85263768185086,-30.011029751665802,Circle
2.9929963090324447,11.49679797438989,16.67945199648252,14.765849087342417,-31.77067129518429,20.568176925199914,-30.489092559739277,Circle
2.9918270080192926,11.225814352782123,16.236835780066677,14.352440045196575,-29.931562648437243,-19.967928630077825,-29.715354951046894,Circle
2.991920881619157,11.033743383389725,16.207437309127815,14.641912798750226,30.686982975831853,-20.26049985538865,-30.07943320746911,Circle
2.9806854379696013,11.40361797917556,15.950023501498809,13.730712070828076,29.283895029254282,19.432683731251917,-28.579386082539266,Circle
2.974590064526798,11.264615520852615,16.431592442138207,14.001323826715367,-29.39503749772354,-20.502607992132532,29.344491265492643,Circle
2.9608210478178636,11.380794847248781,16.354534574834762,13.901927953301705,29.137711811985145,-21.556298699505493,29.234287138891048,Circle
2.9517618871780993,11.991695581499343,15.951288655204124,14.833022516346073,30.851557308487106,-21.24969590999652,30.237664064983747,Circle
2.9399357551737078,11.643021103081765,16.31478484557744,14.181205105594758,-29.43572044445191,-20.207834158263296,-30.193693366606944,Circle
2.932235299157448,13.537985719603077,15.549355423312791,13.347867757734237,-27.939826296922938,-20.127581640305667,27.954407114356044,Circle
2.9164895493824505,11.71036908644196,15.777938840226309,13.538897774489888,-28.52167122905612,-20.060135391510872,28.252535800482196,Circle
2.933244324295626,11.17514580577007,15.538854043825616,14.753988377549877,-29.91864726854344,-20.374239894558475,-30.447356968209803,Circle
2.9310516795946695,11.920866420490718,16.424481809967787,13.317532939573441,-29.60709570959355,19.280697157932472,28.188856512756548,Circle
2.931792357696946,13.040170537490775,15.838502703685991,13.588274139567863,-28.43770539183323,20.25085327662749,-28.467683561466103,Circle
2.931517778509619,13.016351367419736,16.681904043587945,13.727097652254807,28.963124464995335,-20.47044208314346,-29.36621377159071,Circle
2.9333872320622527,12.546960760365245,16.835916173235496,13.855653974715251,29.203696774021168,20.151739025958715,-30.194108538301922,Circle
2.938639961066198,11.276052619227563,15.864758831804863,13.031027219664333,27.606344263098425,18.66976918312802,27.655277090056337,Circle
2.9375930365166987,11.192264133983862,15.671377773618774,13.341213728321508,28.438949676484828,19.411524199268694,27.862250640407503,Circle
2.950853982883851,10.35787850899174,15.75044148691925,14.342737276007112,-29.393301875396038,-20.617547539739657,-30.26000792100152,Circle
2.947182194510102,10.538928436638013,16.96384334047172,14.575168720320011,-30.639504307345888,-19.862590559079432,30.40925091008364,Circle
2.9396432169445283,10.430476910179156,15.862983403278573,13.204100735367614,28.45573954122963,18.67612289692099,27.745745667941463,Circle
2.9326749152868663,11.419437864166081,16.221472612879968,13.308092221294597,-28.08026083785524,19.092109382325123,-28.810723911665693,Circle
2.9560816991668752,11.432370108777356,16.441915753928246,13.932433993822022,-29.818851720855285,-19.893462127722753,-29.12846188991315,Circle
2.9893126507534684,10.649036064652574,15.97960569772325,14.385397610274463,-30.31539754571145,-19.963416304388172,29.5749591638727,Circle
2.997061336730166,10.83918517369347,16.70077783923188,15.708891419386552,-32.080858679748175,-21.47886442411614,32.04880520777882,Circle
2.9948582941854394,11.053835916875048,16.157938867469408,14.759629037926496,30.244645087889705,20.56468355616606,30.690357667676636,Circle
2.9919709700540116,10.735804446055763,16.180531911188105,14.042220779687408,29.23180135757096,20.30299890104368,29.41328900398175,Circle
2.9631746906362637,10.919541983669797,15.508728798742066,13.658190218058259,-28.32987348496064,-19.11933947929727,28.479854533636274,Circle
2.9412383556205124,10.483598907153077,15.786836033161018,13.796605603168539,28.606264075758247,19.30613751461815,-29.138727843535513,Circle
2.9217096216799687,11.289306963127785,14.860647001718872,13.43814514151646,-27.6822871405956,19.387011399962176,-27.813291298027465,Circle
2.9152858393242584,10.809554350569847,15.522974789539143,13.661575820718088,28.405415521192012,19.066419573500212,28.403321773160016,Circle
2.922994552489305,10.213228113120834,15.193680167342642,13.464721099143762,-27.854093063082125,-18.83290425923167,-28.101995465315845,Circle
2.9312887302628363,9.949775524345524,15.80577194370684,13.911077493331542,-29.435760625934904,-19.238166939999886,-28.779842600040716,Circle
2.9510974740594853,10.327974963534036,17.29333442597844,13.696816625684775,-29.202760430964343,18.977837079070856,-29.847600386225796,Circle
2.9717603128670156,10.488993371495667,16.052170704213562,14.319179813291395,-29.50509728820157,-20.068360466009487,30.98125177139191,Circle
2.9787737803359784,10.893926241704289,16.745327444596757,14.447041439671171,-30.32595127828143,-19.934582952154358,-30.11215651260636,Circle
2.9795831622524918,10.587858432019672,16.537454594862265,14.78888911353206,30.7583629739955,20.54554640907137,-30.51280106424417,Circle
2.9803572850131435,10.94390761030442,16.564351213524592,14.33234900660895,-30.60740470122623,20.643674214661214,-29.78557677840137,Circle
2.963337262642358,10.924009080324252,16.460527036961167,14.340168925034039,-30.823443761809454,20.136128401908167,29.74200416643545,Circle
2.9456933514904415,10.76719004230656,17.25636838255207,13.90700692138169,29.5502925483307,19.576007047520925,-29.792359928473346,Circle
2.932788516573921,10.64919058616493,16.745897867940563,13.913542903420476,-29.24555251646403,19.66730631023515,30.232939590846605,Circle
2.924023895856657,10.79658230217667,16.164638973376846,14.319899815428998,29.969183850550543,-19.720315766719864,29.598343249550847,Circle
2.9194884430261894,11.016943092516165,14.842156977170738,13.501985365213587,-27.681097097578576,-19.23935128358646,-28.422140825261398,Circle
2.908633402110282,10.634346859577576,16.055730108079313,13.639167559701265,28.77816007623538,18.962784856241285,28.552342249743557,Circle
2.9115469746218334,9.994193990293926,15.577540702539057,13.511737953922184,29.326307346068482,20.063216290678348,-28.05700464876659,Circle
2.910336330299202,10.986701712882775,16.56097362833871,15.511330861694956,-32.38564394963316,21.004766197991135,31.552107436009468,Circle
2.9197801616378145,11.025706802565551,14.75316557434956,13.36617047091895,-28.193905767371056,19.05058126079778,-27.432250830356473,Circle
2.9295781797741784,12.053558755049574,15.42375149339654,13.663609056471932,-28.32016822930758,-20.046873526724998,28.40336014630951,Circle
2.9278239648461093,10.98557477510527,16.694429677650007,13.405632084080853,29.50165208597868,18.91378323505233,-28.45742712930394,Circle
2.9247640719908135,11.974795595433049,15.159685284932335,13.39976288501995,-27.96854033529834,-19.387287627293833,-27.746099979276334,Circle
2.9242019970615525,11.94920644080032,16.674335163092213,13.343470541895975,-28.383986729734723,-19.370337878429964,28.78643032709938,Circle
2.9708339477054775,10.419514930400593,16.662082801921372,14.816608994154889,-30.568631656160925,-20.027287527426353,-31.179135395274137,Circle
3.003315565193401,10.927576410181528,16.59427237960906,14.154095048217979,-29.58422978970065,-19.893286508538814,29.850127041990127,Circle
2.991910258068998,11.260558214200906,17.068706802036,14.603403970946372,30.75255613686287,20.80531250864427,30.498051010768517,Circle
2.991994404199726,11.3365363962138,16.830132570621682,13.95930648928729,30.031271638494914,20.425929688053532,29.363844506228435,Circle
2.992424164781306,11.254776976135634,17.93534209846829,14.985914625063025,31.451905969497762,-21.460630754050428,32.252892920423314,Circle
2.991431669065987,11.315267288940372,17.576559653988582,14.140328041898478,30.05590861282351,-19.91434323946844,-30.3166336867916,Circle
2.9922649739203004,11.297380917629415,17.15708726543851,13.9255914371341,30.63071442382132,19.907391755448188,29.467954577355638,Circle
2.9921382765174074,11.360977358895383,17.378801484819892,13.994932359213115,30.007054359080353,20.495921361174013,29.73675911639592,Circle
2.9911069270331723,11.342851088168546,16.860509294036433,14.239539922972007,29.871340774814495,19.92760771930411,-30.04123456266909,Circle
2.9918005401638896,11.165031338846653,16.446331168452147,13.525975959327655,-28.518767107468555,19.109874714419078,-29.272811996060312,Square
2.9919140488604303,11.044702218440936,16.34330824430914,13.70037012210249,-29.72340068323105,19.324914942821657,28.724379707173018,Square
2.9924451013452535,11.19898725848089,16.555193076072882,13.550436468635377,-28.742594313774543,19.162804674684597,-28.765544268104012,Square
2.9885666043098382,11.289636412152452,15.807185262918184,13.977102733486833,-28.878784165792492,19.659369433083633,29.55265937758189,Square
2.9905373519221516,11.060082035372261,16.041890426110186,14.386401019196194,-29.755143866082648,-19.925639466571262,-29.74705493885266,Square
2.987351763670291,11.190197991385345,15.653042895614098,14.410407449747412,29.462460468123812,20.447140139359533,-29.96654874140583,Square
2.9954318667362223,11.233870957865653,15.879547193390742,14.076089436994662,-29.160744625103117,19.756316744843886,29.259156998952218,Square
3.01656903145249,12.235132442562355,15.915853604149824,14.373615657728166,29.57792877664223,-20.74330238602758,-29.82829127469277,Square
2.979587275706759,11.390164983003213,15.319034335484046,13.95129810647586,-28.60198941124882,-19.755835045418262,29.167040803711426,Square
2.9869785120011327,12.571290426302488,17.3177606053507,15.0873602722062,-31.43647121917584,21.392786526590672,-31.444473926894588,Square
2.8766655027926484,10.398816172424297,14.066195595758247,12.957698970547957,26.542150801779627,-19.509931003085992,-26.743085289295436,Square
2.949319997241992,11.562162634486093,14.58562303141354,14.580389908632345,30.08776527820546,-20.38996786372656,-29.16649459003093,Square
2.9732233473745815,13.492520817551446,15.14823173090511,14.497503575653718,29.9548011331409,-21.34554856074431,29.332389936882823,Square
2.990663749823876,11.8577011049594,15.18259996108388,15.935095773473337,31.781640571787335,-22.0037640743228,-31.56104571229324,Square
2.9812628873677087,11.263901905093169,15.39587730578263,13.317122408951139,-27.800455046566537,18.995615432573196,-27.85072206459565,Square
2.963946370015255,11.10609951911782,14.786762901348979,14.54847781503352,29.24087453678573,-20.488169693782407,-29.69972695273612,Square
2.9450984692653637,11.532169656779415,14.544740314886134,12.983102360024862,27.214318766107294,-19.22827285366023,-26.77386009570782,Square
2.9467657468178463,11.855356721168182,14.942909268752778,13.1830671910787,27.58422955781099,19.228465306162533,27.297432659939727,Square
3.00111010712748,11.653490136687067,15.27844056333067,13.942963292774383,28.555229636096083,-19.89393519334497,29.625648093594734,Square
2.985760799596322,10.991791007353388,14.641608052097109,13.73830883872244,-27.973378710242812,-19.307101898227298,-28.29166652912414,Square
2.9659488391917566,10.430310622131689,14.298249401791765,12.77115076623562,-26.441184602251536,-18.30375813566299,26.472688765143612,Square
2.9967974712490264,11.16307928587833,14.954189605981759,13.712373037189037,-28.04566778669882,-19.352390486681923,30.150033787008375,Square
2.997697893017401,10.945630553098775,15.655965188315875,16.09913526727837,33.36697698620524,-21.85150328000977,31.977045684928,Square
3.011406049495606,12.39480489640811,16.246713704909045,14.312927348763926,-30.200362110587147,-20.51120401803602,-29.606396957367995,Square
2.982212780963835,11.481571034035614,15.176774817503338,13.410259100089252,-28.284337036162764,-19.537394147472945,27.719302291405835,Square
2.9705552845454903,11.515634638915085,15.630762934220854,14.349195456306155,29.408830261735627,-20.125805300368715,-29.619971367539627,Square
2.9745532368917402,10.979423175470933,15.413769429043423,13.65354427121605,28.318056450413955,-19.43432048830503,28.359334503120415,Square
3.0293063644109015,11.477466633713268,16.638013613626292,15.55913569545735,-31.776490716905222,21.50410668467629,31.845404857106463,Square
